gene_symbol,ensembl_id,score,disease_name,efo_id
BARD1,ENSG00000138376,0.2309874091779386,Testicular Germ Cell Tumor,EFO_1000566
ERBB4,ENSG00000178568,0.2309874091779386,Testicular Germ Cell Tumor,EFO_1000566
RPL5,ENSG00000122406,0.2309874091779386,Testicular Germ Cell Tumor,EFO_1000566
GNA11,ENSG00000088256,0.2309874091779386,Testicular Germ Cell Tumor,EFO_1000566
CHD4,ENSG00000111642,0.2309874091779386,Testicular Germ Cell Tumor,EFO_1000566
KDM5C,ENSG00000126012,0.2309874091779386,Testicular Germ Cell Tumor,EFO_1000566
PRDM16,ENSG00000142611,0.2309874091779386,Testicular Germ Cell Tumor,EFO_1000566
SPEN,ENSG00000065526,0.2309874091779386,Testicular Germ Cell Tumor,EFO_1000566
SMAD3,ENSG00000166949,0.2309874091779386,Testicular Germ Cell Tumor,EFO_1000566
NOTCH1,ENSG00000148400,0.23043264173710806,Testicular Germ Cell Tumor,EFO_1000566
FAT4,ENSG00000196159,0.22944709545794884,Testicular Germ Cell Tumor,EFO_1000566
TET1,ENSG00000138336,0.22171344061579898,Testicular Germ Cell Tumor,EFO_1000566
CNOT2,ENSG00000111596,0.21604178963241377,Testicular Germ Cell Tumor,EFO_1000566
ARAF,ENSG00000078061,0.21121488695230706,Testicular Germ Cell Tumor,EFO_1000566
MAP2K1,ENSG00000169032,0.21088453105788643,Testicular Germ Cell Tumor,EFO_1000566
ZNF728,ENSG00000269067,0.21049514525644755,Testicular Germ Cell Tumor,EFO_1000566
CNTNAP2,ENSG00000174469,0.2090436053060344,Testicular Germ Cell Tumor,EFO_1000566
FAM135B,ENSG00000147724,0.20788866826014474,Testicular Germ Cell Tumor,EFO_1000566
CSMD3,ENSG00000164796,0.20788866826014474,Testicular Germ Cell Tumor,EFO_1000566
ZNF429,ENSG00000197013,0.20788866826014474,Testicular Germ Cell Tumor,EFO_1000566
GAB2,ENSG00000033327,0.20134571092810288,Testicular Germ Cell Tumor,EFO_1000566
LATS1,ENSG00000131023,0.19791928806258613,Testicular Germ Cell Tumor,EFO_1000566
ZWILCH,ENSG00000174442,0.19608074172439943,Testicular Germ Cell Tumor,EFO_1000566
CDKL2,ENSG00000138769,0.195556663001932,Testicular Germ Cell Tumor,EFO_1000566
PMS2,ENSG00000122512,0.19402757581019503,Testicular Germ Cell Tumor,EFO_1000566
PTPRB,ENSG00000127329,0.192452088729658,Testicular Germ Cell Tumor,EFO_1000566
AKT1,ENSG00000142208,0.19105162392659172,Testicular Germ Cell Tumor,EFO_1000566
CCDC6,ENSG00000108091,0.19016423439589092,Testicular Germ Cell Tumor,EFO_1000566
AKT3,ENSG00000117020,0.189594465453252,Testicular Germ Cell Tumor,EFO_1000566
SOX2,ENSG00000181449,0.18915643318696174,Testicular Germ Cell Tumor,EFO_1000566
FUBP1,ENSG00000162613,0.1884857258891979,Testicular Germ Cell Tumor,EFO_1000566
CDKN1B,ENSG00000111276,0.18841386313967587,Testicular Germ Cell Tumor,EFO_1000566
CHEK2,ENSG00000183765,0.1882932363815496,Testicular Germ Cell Tumor,EFO_1000566
EZH2,ENSG00000106462,0.18802118454407338,Testicular Germ Cell Tumor,EFO_1000566
NTRK1,ENSG00000198400,0.18756177625248613,Testicular Germ Cell Tumor,EFO_1000566
CCND2,ENSG00000118971,0.1872786852072189,Testicular Germ Cell Tumor,EFO_1000566
SMARCB1,ENSG00000099956,0.1870074064704591,Testicular Germ Cell Tumor,EFO_1000566
SND1,ENSG00000197157,0.18681748348957947,Testicular Germ Cell Tumor,EFO_1000566
MSH2,ENSG00000095002,0.18677641906128115,Testicular Germ Cell Tumor,EFO_1000566
TP63,ENSG00000073282,0.18677641906128115,Testicular Germ Cell Tumor,EFO_1000566
HNF1A,ENSG00000135100,0.1866378266157744,Testicular Germ Cell Tumor,EFO_1000566
TBX3,ENSG00000135111,0.1866378266157744,Testicular Germ Cell Tumor,EFO_1000566
MET,ENSG00000105976,0.18617071874388122,Testicular Germ Cell Tumor,EFO_1000566
HGF,ENSG00000019991,0.185898666906405,Testicular Germ Cell Tumor,EFO_1000566
MSH6,ENSG00000116062,0.18571387697906264,Testicular Germ Cell Tumor,EFO_1000566
CIITA,ENSG00000179583,0.18571387697906264,Testicular Germ Cell Tumor,EFO_1000566
SDHB,ENSG00000117118,0.18566254644368976,Testicular Germ Cell Tumor,EFO_1000566
IDH1,ENSG00000138413,0.18534429712437792,Testicular Germ Cell Tumor,EFO_1000566
RNF43,ENSG00000108375,0.18534429712437792,Testicular Germ Cell Tumor,EFO_1000566
PTPN13,ENSG00000163629,0.18534429712437792,Testicular Germ Cell Tumor,EFO_1000566
CSF1R,ENSG00000182578,0.18515950719703558,Testicular Germ Cell Tumor,EFO_1000566
YWHAE,ENSG00000108953,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
BCORL1,ENSG00000085185,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
MYCL,ENSG00000116990,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
MAX,ENSG00000125952,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
FBXO11,ENSG00000138081,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
MECOM,ENSG00000085276,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
RAD51B,ENSG00000182185,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
PALB2,ENSG00000083093,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
KDM5A,ENSG00000073614,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
